model,ith run, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,slack,distance_look_ahead
NS,4,1,9,11,0.25,0.4,2005079,1544800,460279,1957,2086,8616,7998,300,100,false,3,7
NS,0,0,9,11,0.25,0.4,3462316,2609218,853098,8308,8158,9221,8905,300,100,false,3,7
NS,1,0,9,11,0.25,0.4,3445200,2591201,853999,8167,8220,9098,8928,300,100,false,3,7
NS,2,0,9,11,0.25,0.4,3458787,2601846,856941,8143,8251,9121,8939,300,100,false,3,7
NS,3,0,9,11,0.25,0.4,3430473,2577817,852656,8187,8129,9046,8754,300,100,false,3,7
NS,4,0,9,11,0.25,0.4,3449965,2597980,851985,8204,8094,9104,8848,300,100,false,3,7
NS,0,1,3,4,0.5,0.4,1909353,945526,963827,4054,4012,5349,5511,200,200,false,3,7
NS,1,1,3,4,0.5,0.4,1881425,939887,941538,3992,4001,5316,5427,200,200,false,3,7
NS,2,1,3,4,0.5,0.4,1871479,928930,942549,4038,4010,5298,5316,200,200,false,3,7
NS,3,1,3,4,0.5,0.4,1898829,939914,958915,4044,4026,5436,5538,200,200,false,3,7
NS,4,1,3,4,0.5,0.4,1922699,950556,972143,4023,4168,5513,5571,200,200,false,3,7
NS,0,0,3,4,0.5,0.4,3009052,1480113,1528939,7053,7216,7893,8090,200,200,false,3,7
NS,1,0,3,4,0.5,0.4,3017863,1474028,1543835,7012,7350,7703,8211,200,200,false,3,7
NS,2,0,3,4,0.5,0.4,2997257,1467986,1529271,7026,7209,7618,8136,200,200,false,3,7
NS,3,0,3,4,0.5,0.4,3014828,1473912,1540916,7010,7267,7717,8074,200,200,false,3,7
NS,4,0,3,4,0.5,0.4,3009623,1475218,1534405,6984,7221,7813,8092,200,200,false,3,7
NS,0,1,3,8,0.5,0.4,1949442,909385,1040057,2720,2050,6618,6919,200,200,false,3,7
NS,1,1,3,8,0.5,0.4,1932108,920829,1011279,2108,2686,6532,6890,200,200,false,3,7
NS,2,1,3,8,0.5,0.4,1934796,933476,1001320,2624,2207,6679,6934,200,200,false,3,7
NS,3,1,3,8,0.5,0.4,1955980,928147,1027833,2632,2323,6579,7447,200,200,false,3,7
NS,4,1,3,8,0.5,0.4,1930152,1005411,924741,2658,2057,6662,6725,200,200,false,3,7
NS,0,0,3,8,0.5,0.4,3261477,1611754,1649723,7601,7799,8634,8726,200,200,false,3,7
NS,1,0,3,8,0.5,0.4,3233594,1599312,1634282,7604,7621,8461,8583,200,200,false,3,7
NS,2,0,3,8,0.5,0.4,3224773,1597666,1627107,7560,7708,8410,8633,200,200,false,3,7
NS,3,0,3,8,0.5,0.4,3232454,1599006,1633448,7551,7725,8536,8661,200,200,false,3,7
NS,4,0,3,8,0.5,0.4,3243193,1602028,1641165,7605,7804,8395,8628,200,200,false,3,7
NS,0,1,3,11,0.5,0.4,1892553,858797,1033756,632,1656,7553,7789,200,200,false,3,7
NS,1,1,3,11,0.5,0.4,1888835,870219,1018616,723,35,7628,8137,200,200,false,3,7
NS,2,1,3,11,0.5,0.4,1885989,1039639,846350,559,859,7817,7897,200,200,false,3,7
NS,3,1,3,11,0.5,0.4,1896595,1042781,853814,695,813,7707,7995,200,200,false,3,7
NS,4,1,3,11,0.5,0.4,1884093,1064126,819967,968,14,7734,7657,200,200,false,3,7
NS,0,0,3,11,0.5,0.4,3222320,1597529,1624791,7590,7633,8487,8640,200,200,false,3,7
NS,1,0,3,10,0.5,0.4,3223824,1604061,1619763,7598,7687,8553,8597,200,200,false,3,7
NS,2,0,3,11,0.5,0.4,3225372,1599223,1626149,7581,7650,8518,8627,200,200,false,3,7
NS,3,0,3,11,0.5,0.4,3214884,1594861,1620023,7604,7566,8456,8552,200,200,false,3,7
NS,4,0,3,9,0.5,0.4,3234640,1605834,1628806,7613,7735,8394,8675,200,200,false,3,7
NS,0,1,6,8,0.5,0.4,2030497,1004981,1025516,2829,2580,7322,7379,200,200,false,3,7
NS,1,1,6,8,0.5,0.4,2020836,1018862,1001974,2744,3609,7155,6857,200,200,false,3,7
NS,2,1,6,8,0.5,0.4,2033337,1033925,999412,3091,2978,7363,7425,200,200,false,3,7
NS,3,1,6,8,0.5,0.4,1999086,976257,1022829,2742,2920,6918,7419,200,200,false,3,7
NS,4,1,6,8,0.5,0.4,2040701,1004902,1035799,2662,2963,6970,7449,200,200,false,3,7
NS,0,0,6,8,0.5,0.4,3431996,1704965,1727031,8043,8071,9065,9277,200,200,false,3,7
NS,1,0,6,8,0.5,0.4,3405285,1699573,1705712,7975,8006,8848,8996,200,200,false,3,7
NS,2,0,6,8,0.5,0.4,3434041,1712021,1722020,8153,8127,9099,8994,200,200,false,3,7
NS,3,0,6,8,0.5,0.4,3443800,1717189,1726611,8072,8073,9060,9166,200,200,false,3,7
NS,4,0,6,8,0.5,0.4,3438738,1715421,1723317,8061,8064,9062,9136,200,200,false,3,7
NS,0,1,6,11,0.5,0.4,2044355,1049904,994451,1965,1950,8463,7781,200,200,false,3,7
NS,1,1,6,11,0.5,0.4,2026939,1000665,1026274,1951,1748,8496,8616,200,200,false,3,7
NS,2,1,6,11,0.5,0.4,2050566,1004995,1045571,2644,1971,8512,8442,200,200,false,3,7
NS,3,1,6,11,0.5,0.4,2015625,1023665,991960,2498,1807,8443,7964,200,200,false,3,7
NS,4,1,6,11,0.5,0.4,2042664,1051118,991546,1901,1989,8490,8482,200,200,false,3,7
NS,0,0,6,11,0.5,0.4,3462861,1727525,1735336,8382,8319,9047,9099,200,200,false,3,7
NS,1,0,6,11,0.5,0.4,3440188,1712559,1727629,8054,8113,9089,9100,200,200,false,3,7
NS,2,0,6,11,0.5,0.4,3448099,1716951,1731148,8192,8269,8975,9144,200,200,false,3,7
NS,3,0,6,11,0.5,0.4,3435857,1711278,1724579,8068,8069,9068,9091,200,200,false,3,7
NS,4,0,6,11,0.5,0.4,3453262,1720035,1733227,7998,8171,9115,9161,200,200,false,3,7
NS,0,1,9,11,0.5,0.4,2053564,1031925,1021639,2042,1906,8481,8635,200,200,false,3,7
NS,1,1,9,11,0.5,0.4,2018520,1065061,953459,1901,1742,8667,8736,200,200,false,3,7
NS,2,1,9,11,0.5,0.4,2033083,1082478,950605,1883,1969,9059,8727,200,200,false,3,7
NS,3,1,9,11,0.5,0.4,2030772,986429,1044343,2508,2014,8660,8954,200,200,false,3,7
NS,4,1,9,11,0.5,0.4,2092223,1039289,1052934,1696,2045,8697,8548,200,200,false,3,7
NS,0,0,9,11,0.5,0.4,3448884,1722570,1726314,8009,8102,9097,9169,200,200,false,3,7
NS,1,0,9,11,0.5,0.4,3460588,1726648,1733940,8356,8370,9059,9094,200,200,false,3,7
NS,2,0,9,11,0.5,0.4,3444632,1723462,1721170,8174,8125,9159,9078,200,200,false,3,7
NS,3,0,9,11,0.5,0.4,3467331,1732834,1734497,8364,8292,9044,9039,200,200,false,3,7
NS,4,0,9,11,0.5,0.4,3470060,1733994,1736066,8324,8311,9154,9156,200,200,false,3,7
NS,0,1,3,4,0.75,0.4,1930053,468988,1461065,4022,4046,4960,5443,100,300,false,3,7
NS,1,1,3,4,0.75,0.4,1904574,471300,1433274,4050,4153,4947,5399,100,300,false,3,7
NS,2,1,3,4,0.75,0.4,1902481,466286,1436195,3928,4067,4925,5408,100,300,false,3,7
NS,3,1,3,4,0.75,0.4,1923278,468105,1455173,4052,4417,4942,5461,100,300,false,3,7
NS,4,1,3,4,0.75,0.4,1920196,470267,1449929,3988,4026,4915,5395,100,300,false,3,7
NS,0,0,3,4,0.75,0.4,3069943,736884,2333059,6989,7393,7608,8251,100,300,false,3,7
NS,1,0,3,4,0.75,0.4,3092370,741281,2351089,7021,7477,7674,8277,100,300,false,3,7
NS,2,0,3,4,0.75,0.4,3058472,735840,2322632,7017,7421,7595,8229,100,300,false,3,7
NS,3,0,3,4,0.75,0.4,3074422,738397,2336025,6986,7323,7637,8139,100,300,false,3,7
NS,4,0,3,4,0.75,0.4,3070165,736282,2333883,6973,7457,7593,8233,100,300,false,3,7
NS,0,1,3,8,0.75,0.4,1974095,519682,1454413,2902,2541,6456,6798,100,300,false,3,7
NS,1,1,3,8,0.75,0.4,1976260,440060,1536200,2766,2772,6016,7297,100,300,false,3,7
NS,2,1,3,8,0.75,0.4,1957562,511649,1445913,3196,2681,6315,6756,100,300,false,3,7
NS,3,1,3,8,0.75,0.4,1981702,440175,1541527,2277,2855,6385,7078,100,300,false,3,7
NS,4,1,3,8,0.75,0.4,1982765,452598,1530167,2775,2604,6275,7078,100,300,false,3,7
NS,0,0,3,8,0.75,0.4,3290951,797320,2493631,7490,7728,8356,8842,100,300,false,3,7
NS,1,0,3,8,0.75,0.4,3305632,799442,2506190,7429,7808,8339,8944,100,300,false,3,7
NS,2,0,3,8,0.75,0.4,3288732,797951,2490781,7407,7828,8351,8768,100,300,false,3,7
NS,3,0,3,8,0.75,0.4,3300596,798338,2502258,7485,7898,8305,8810,100,300,false,3,7
NS,4,0,3,8,0.75,0.4,3278679,792940,2485739,7329,7762,8215,8803,100,300,false,3,7
NS,0,1,3,11,0.75,0.4,1930863,569433,1361430,1837,1044,7545,7906,100,300,false,3,7
NS,1,1,3,11,0.75,0.4,1956976,438035,1518941,1929,1332,7302,8314,100,300,false,3,7
NS,2,1,3,11,0.75,0.4,1988958,452126,1536832,1859,1020,7181,7941,100,300,false,3,7
NS,3,1,3,11,0.75,0.4,1972467,446745,1525722,1857,1353,7463,8151,100,300,false,3,7
NS,4,1,3,11,0.75,0.4,1951304,441215,1510089,1741,1529,6992,7685,100,300,false,3,7
NS,0,0,3,11,0.75,0.4,3295501,803629,2491872,7461,7759,8281,8703,100,300,false,3,7
NS,1,0,3,11,0.75,0.4,3291600,802795,2488805,7423,7642,8387,8804,100,300,false,3,7
NS,2,0,3,11,0.75,0.4,3305917,804121,2501796,7571,7820,8380,8838,100,300,false,3,7
NS,3,0,3,11,0.75,0.4,3298784,806070,2492714,7438,7764,8370,8786,100,300,false,3,7
NS,4,0,3,11,0.75,0.4,3287469,802113,2485356,7485,7782,8381,8818,100,300,false,3,7
NS,0,1,6,8,0.75,0.4,2018502,511691,1506811,2970,2721,6752,6855,100,300,false,3,7
NS,1,1,6,8,0.75,0.4,2028329,481894,1546435,2892,2990,6762,7445,100,300,false,3,7
NS,2,1,6,8,0.75,0.4,2012461,515505,1496956,2894,2641,6836,7325,100,300,false,3,7
NS,3,1,6,8,0.75,0.4,2028258,472966,1555292,2814,3377,6795,7331,100,300,false,3,7
NS,4,1,6,8,0.75,0.4,2054150,508127,1546023,3720,2935,6714,7318,100,300,false,3,7
NS,0,0,6,8,0.75,0.4,3443999,847251,2596748,8129,8124,8789,9144,100,300,false,3,7
NS,1,0,6,8,0.75,0.4,3433173,841883,2591290,8096,8162,8743,9216,100,300,false,3,7
NS,2,0,6,8,0.75,0.4,3447168,848910,2598258,8067,8208,8960,9140,100,300,false,3,7
NS,3,0,6,8,0.75,0.4,3431416,843271,2588145,8019,8172,8699,9044,100,300,false,3,7
NS,4,0,6,8,0.75,0.4,3429402,846953,2582449,8061,8097,8762,9158,100,300,false,3,7
NS,0,1,6,11,0.75,0.4,2022891,547333,1475558,2605,2015,8481,8467,100,300,false,3,7
NS,1,1,6,11,0.75,0.4,2077051,490812,1586239,1956,2630,8239,8879,100,300,false,3,7
NS,2,1,6,11,0.75,0.4,2053527,512254,1541273,1820,2354,8453,8468,100,300,false,3,7
NS,3,1,6,11,0.75,0.4,2037719,468935,1568784,1955,1902,7531,8661,100,300,false,3,7
NS,4,1,6,11,0.75,0.4,2063243,540670,1522573,2088,1748,8599,8519,100,300,false,3,7
NS,0,0,6,11,0.75,0.4,3460910,850858,2610052,8019,8262,8759,9163,100,300,false,3,7
NS,1,0,6,11,0.75,0.4,3454426,849243,2605183,8139,8307,8798,9091,100,300,false,3,7
NS,2,0,6,11,0.75,0.4,3454850,848372,2606478,7988,8211,8978,9237,100,300,false,3,7
NS,3,0,6,11,0.75,0.4,3447924,849368,2598556,8039,8092,8767,9143,100,300,false,3,7
NS,4,0,6,11,0.75,0.4,3456611,852025,2604586,8164,8206,8753,9085,100,300,false,3,7
NS,0,1,9,11,0.75,0.4,2062650,516880,1545770,2042,2541,8139,8628,100,300,false,3,7
NS,1,1,9,11,0.75,0.4,2033332,508010,1525322,2035,2031,8562,8682,100,300,false,3,7
NS,2,1,9,11,0.75,0.4,2066816,510116,1556700,2041,2500,8604,8605,100,300,false,3,7
NS,3,1,9,11,0.75,0.4,2084755,555917,1528838,2756,2494,8719,8563,100,300,false,3,7
NS,4,1,9,11,0.75,0.4,2067822,523876,1543946,2737,2558,8715,8587,100,300,false,3,7
NS,0,0,9,11,0.75,0.4,3464107,855697,2608410,8347,8334,8872,9130,100,300,false,3,7
NS,1,0,9,11,0.75,0.4,3476505,856540,2619965,8324,8051,9098,9227,100,300,false,3,7
NS,2,0,9,11,0.75,0.4,3451110,852435,2598675,8119,8169,8854,9137,100,300,false,3,7
NS,3,0,9,11,0.75,0.4,3466298,856465,2609833,8285,8095,9012,9124,100,300,false,3,7
NS,4,0,9,11,0.75,0.4,3453990,852859,2601131,8212,8144,8966,9168,100,300,false,3,7
NS,0,1,-1,4,1.0,0.4,1908499,0,1908499,999999999,4043,-1,5369,0,400,false,3,7
NS,1,1,-1,4,1.0,0.4,1921995,0,1921995,999999999,4326,-1,5434,0,400,false,3,7
NS,2,1,-1,4,1.0,0.4,1891891,0,1891891,999999999,4047,-1,5357,0,400,false,3,7
NS,3,1,-1,4,1.0,0.4,1905608,0,1905608,999999999,3935,-1,5370,0,400,false,3,7
NS,4,1,-1,4,1.0,0.4,1920650,0,1920650,999999999,4296,-1,5350,0,400,false,3,7
NS,0,0,-1,4,1.0,0.4,3177408,0,3177408,999999999,7485,-1,8377,0,400,false,3,7
NS,1,0,-1,4,1.0,0.4,3162550,0,3162550,999999999,7436,-1,8363,0,400,false,3,7
NS,2,0,-1,4,1.0,0.4,3171086,0,3171086,999999999,7484,-1,8408,0,400,false,3,7
NS,3,0,-1,4,1.0,0.4,3169941,0,3169941,999999999,7424,-1,8414,0,400,false,3,7
NS,4,0,-1,4,1.0,0.4,3188808,0,3188808,999999999,7566,-1,8447,0,400,false,3,7
NS,0,1,-1,8,1.0,0.4,2034562,0,2034562,999999999,2744,-1,7270,0,400,false,3,7
NS,1,1,-1,8,1.0,0.4,2021979,0,2021979,999999999,3314,-1,7290,0,400,false,3,7
NS,2,1,-1,8,1.0,0.4,2030845,0,2030845,999999999,2815,-1,7291,0,400,false,3,7
NS,3,1,-1,8,1.0,0.4,2042300,0,2042300,999999999,2836,-1,7337,0,400,false,3,7
NS,4,1,-1,8,1.0,0.4,2039797,0,2039797,999999999,2778,-1,7394,0,400,false,3,7
NS,0,0,-1,8,1.0,0.4,3404104,0,3404104,999999999,7941,-1,8873,0,400,false,3,7
NS,1,0,-1,8,1.0,0.4,3430106,0,3430106,999999999,8083,-1,9026,0,400,false,3,7
NS,2,0,-1,8,1.0,0.4,3424907,0,3424907,999999999,8068,-1,9009,0,400,false,3,7
NS,3,0,-1,8,1.0,0.4,3448472,0,3448472,999999999,8169,-1,9102,0,400,false,3,7
NS,4,0,-1,8,1.0,0.4,3432908,0,3432908,999999999,8116,-1,9054,0,400,false,3,7
NS,0,1,-1,11,1.0,0.4,2078684,0,2078684,999999999,2475,-1,8586,0,400,false,3,7
NS,1,1,-1,11,1.0,0.4,2063653,0,2063653,999999999,1902,-1,8761,0,400,false,3,7
NS,2,1,-1,11,1.0,0.4,2079928,0,2079928,999999999,2355,-1,8565,0,400,false,3,7
NS,3,1,-1,11,1.0,0.4,2114148,0,2114148,999999999,2585,-1,8670,0,400,false,3,7
NS,4,1,-1,11,1.0,0.4,2097212,0,2097212,999999999,2523,-1,9221,0,400,false,3,7
NS,0,0,-1,11,1.0,0.4,3458272,0,3458272,999999999,8104,-1,9233,0,400,false,3,7
NS,1,0,-1,11,1.0,0.4,3463861,0,3463861,999999999,8174,-1,9132,0,400,false,3,7
NS,2,0,-1,11,1.0,0.4,3453076,0,3453076,999999999,8050,-1,9213,0,400,false,3,7
NS,3,0,-1,11,1.0,0.4,3447091,0,3447091,999999999,8090,-1,9114,0,400,false,3,7
NS,4,0,-1,11,1.0,0.4,3421307,0,3421307,999999999,7988,-1,9087,0,400,false,3,7
NS,0,1,-1,8,1.0,0.4,2041243,0,2041243,999999999,2683,-1,7381,0,400,false,3,7
NS,1,1,-1,8,1.0,0.4,2053840,0,2053840,999999999,2884,-1,7403,0,400,false,3,7
NS,2,1,-1,8,1.0,0.4,2017046,0,2017046,999999999,2814,-1,7420,0,400,false,3,7
NS,3,1,-1,8,1.0,0.4,2030194,0,2030194,999999999,2860,-1,7361,0,400,false,3,7
NS,4,1,-1,8,1.0,0.4,2065918,0,2065918,999999999,2948,-1,7235,0,400,false,3,7
NS,0,0,-1,8,1.0,0.4,3419901,0,3419901,999999999,8008,-1,9025,0,400,false,3,7
NS,1,0,-1,8,1.0,0.4,3443499,0,3443499,999999999,7943,-1,9166,0,400,false,3,7
NS,2,0,-1,8,1.0,0.4,3445424,0,3445424,999999999,8068,-1,9225,0,400,false,3,7
NS,3,0,-1,8,1.0,0.4,3426297,0,3426297,999999999,8030,-1,9080,0,400,false,3,7
NS,4,0,-1,8,1.0,0.4,3451521,0,3451521,999999999,8135,-1,9146,0,400,false,3,7
NS,0,1,-1,11,1.0,0.4,2089513,0,2089513,999999999,2341,-1,9157,0,400,false,3,7
NS,1,1,-1,11,1.0,0.4,2063649,0,2063649,999999999,1844,-1,8488,0,400,false,3,7
NS,2,1,-1,11,1.0,0.4,2080044,0,2080044,999999999,1953,-1,8636,0,400,false,3,7
NS,3,1,-1,11,1.0,0.4,2081675,0,2081675,999999999,1802,-1,9282,0,400,false,3,7
NS,4,1,-1,11,1.0,0.4,2054058,0,2054058,999999999,2416,-1,8621,0,400,false,3,7
NS,0,0,-1,11,1.0,0.4,3456963,0,3456963,999999999,8066,-1,9220,0,400,false,3,7
NS,1,0,-1,11,1.0,0.4,3443557,0,3443557,999999999,8032,-1,9130,0,400,false,3,7
NS,2,0,-1,11,1.0,0.4,3436392,0,3436392,999999999,8031,-1,9098,0,400,false,3,7
NS,3,0,-1,11,1.0,0.4,3446097,0,3446097,999999999,7969,-1,9189,0,400,false,3,7
NS,4,0,-1,11,1.0,0.4,3455894,0,3455894,999999999,8252,-1,9119,0,400,false,3,7
NS,0,1,-1,11,1.0,0.4,2086910,0,2086910,999999999,1988,-1,8524,0,400,false,3,7
NS,1,1,-1,11,1.0,0.4,2063096,0,2063096,999999999,1838,-1,8718,0,400,false,3,7
NS,2,1,-1,11,1.0,0.4,2077804,0,2077804,999999999,2533,-1,8619,0,400,false,3,7
NS,3,1,-1,11,1.0,0.4,2047203,0,2047203,999999999,1870,-1,9159,0,400,false,3,7
NS,4,1,-1,11,1.0,0.4,2083643,0,2083643,999999999,2223,-1,8611,0,400,false,3,7
NS,0,0,-1,11,1.0,0.4,3465860,0,3465860,999999999,8240,-1,9194,0,400,false,3,7
NS,1,0,-1,11,1.0,0.4,3453345,0,3453345,999999999,8210,-1,9097,0,400,false,3,7
NS,2,0,-1,11,1.0,0.4,3467594,0,3467594,999999999,8264,-1,9144,0,400,false,3,7
NS,3,0,-1,11,1.0,0.4,3430242,0,3430242,999999999,7967,-1,9113,0,400,false,3,7
NS,4,0,-1,11,1.0,0.4,3454838,0,3454838,999999999,8144,-1,9130,0,400,false,3,7
